"Region","Station","Date","Daily Rainfall Total (mm)","Mean Temperature (°C)","Maximum Temperature (°C)","Minimum Temperature (°C)","Latitude","Longitude"
"Northeast","Tai Seng",2024-09-28,0.2,29.5,34.2,27.6,1.3406,103.8882
"Northeast","Tai Seng",2024-09-29,17,29.2,33.5,26.6,1.3406,103.8882
"Northeast","Tai Seng",2024-09-30,15.4,28.6,33.3,25.2,1.3406,103.8882
"Northeast","Tai Seng",2024-10-01,1.4,28.6,31.3,26.3,1.3406,103.8882
"Northeast","Tai Seng",2024-10-02,0,29.5,33.1,27.7,1.3406,103.8882
"Northeast","Tai Seng",2024-10-03,4.2,29.2,31.8,25.6,1.3406,103.8882
"Northeast","Tai Seng",2024-10-04,2,28.2,32.1,26.2,1.3406,103.8882
"Northeast","Tai Seng",2024-10-05,0,28.5,32.2,26.3,1.3406,103.8882
"Northeast","Tai Seng",2024-10-06,35,28,32.4,23.5,1.3406,103.8882
"Northeast","Tai Seng",2024-10-07,0,29,33.1,27,1.3406,103.8882
"Northeast","Tai Seng",2024-10-08,0.2,28.8,31.2,26.2,1.3406,103.8882
"Northeast","Tai Seng",2024-10-09,0,28.9,32,27.7,1.3406,103.8882
"Northeast","Tai Seng",2024-10-10,0,29.1,32.5,27.5,1.3406,103.8882
"Northeast","Tai Seng",2024-10-11,3.6,28.9,33.4,26.9,1.3406,103.8882
"Northeast","Tai Seng",2024-10-12,19.2,27.5,29.8,26.2,1.3406,103.8882
"Northeast","Tai Seng",2024-10-13,0.4,28.9,33.1,26.1,1.3406,103.8882
"Northeast","Tai Seng",2024-10-14,59,26.4,29.1,23.9,1.3406,103.8882
"Northeast","Tai Seng",2024-10-15,0,28.6,33,26.4,1.3406,103.8882
"Northeast","Tai Seng",2024-10-16,1.2,28.7,31.9,26,1.3406,103.8882
"Northeast","Tai Seng",2024-10-17,2.8,28,29.8,25.1,1.3406,103.8882
"Northeast","Tai Seng",2024-10-18,0,28.2,32,26.3,1.3406,103.8882
"Northeast","Tai Seng",2024-10-19,13.4,28.6,33.3,24.3,1.3406,103.8882
"Northeast","Tai Seng",2024-10-20,27.4,27.7,32.1,21.9,1.3406,103.8882
"Northeast","Tai Seng",2024-10-21,0,30.4,35.2,27.4,1.3406,103.8882
"Northeast","Tai Seng",2024-10-22,2.8,30.2,34.5,27.7,1.3406,103.8882
"Northeast","Tai Seng",2024-10-23,0.2,30.3,35.5,27.5,1.3406,103.8882
"Northeast","Tai Seng",2024-10-24,0.2,29.3,33.4,27.1,1.3406,103.8882
"Northeast","Tai Seng",2024-10-25,0,29.7,33.2,27.6,1.3406,103.8882
"Northeast","Tai Seng",2024-10-26,0,30.4,33.9,27.9,1.3406,103.8882
"Northeast","Tai Seng",2024-10-27,0,31,34.8,28.1,1.3406,103.8882
"Northeast","Tai Seng",2024-10-28,0,30.7,34.6,29.3,1.3406,103.8882
"Northeast","Tai Seng",2024-10-29,0,30.9,34.2,28.7,1.3406,103.8882
"Northeast","Tai Seng",2024-10-30,0,30.7,34.3,28.2,1.3406,103.8882
"Northeast","Tai Seng",2024-10-31,1.4,30.1,32.8,26.5,1.3406,103.8882
"Northeast","Tai Seng",2024-11-01,8,28.9,34.6,26.1,1.3406,103.8882
"Northeast","Tai Seng",2024-11-02,0.6,28.3,31.3,26.8,1.3406,103.8882
"Northeast","Tai Seng",2024-11-03,0.2,28.5,33.4,27.2,1.3406,103.8882
"Northeast","Tai Seng",2024-11-04,36.6,27.6,30.3,23.8,1.3406,103.8882
"Northeast","Tai Seng",2024-11-05,0,29,32.7,26.8,1.3406,103.8882
"Northeast","Tai Seng",2024-11-06,0,28.3,32.4,25.6,1.3406,103.8882
"Northeast","Tai Seng",2024-11-07,5.2,28.2,31.7,26.4,1.3406,103.8882
"Northeast","Tai Seng",2024-11-08,8.4,29.1,33.3,24.7,1.3406,103.8882
"Northeast","Tai Seng",2024-11-09,6.2,28.7,32.4,25.9,1.3406,103.8882
"Northeast","Tai Seng",2024-11-10,43.2,28,32.5,24.2,1.3406,103.8882
"Northeast","Tai Seng",2024-11-11,2.8,28,34.3,25.5,1.3406,103.8882
"Northeast","Tai Seng",2024-11-12,1.6,28.3,33.6,26.3,1.3406,103.8882
"Northeast","Tai Seng",2024-11-13,20,27.5,31.8,24.5,1.3406,103.8882
"Northeast","Tai Seng",2024-11-14,1,28.3,32.5,26,1.3406,103.8882
"Northeast","Tai Seng",2024-11-15,0,28.6,32.5,26.7,1.3406,103.8882
"Northeast","Tai Seng",2024-11-16,42,27.3,33,24.5,1.3406,103.8882
"Northeast","Tai Seng",2024-11-17,7,26.9,33.3,25.2,1.3406,103.8882
"Northeast","Tai Seng",2024-11-18,4.4,27.2,30.4,25.9,1.3406,103.8882
"Northeast","Tai Seng",2024-11-19,6.2,26.7,29.1,25.5,1.3406,103.8882
"Northeast","Tai Seng",2024-11-20,0.2,26.9,29,25.8,1.3406,103.8882
"Northeast","Tai Seng",2024-11-21,0.8,27.6,32.4,25.9,1.3406,103.8882
"Northeast","Tai Seng",2024-11-22,66.8,26.7,32.4,23.5,1.3406,103.8882
"Northeast","Tai Seng",2024-11-23,18.2,27.4,32.7,24.4,1.3406,103.8882
"Northeast","Tai Seng",2024-11-24,0.2,28.2,31.7,26.3,1.3406,103.8882
"Northeast","Tai Seng",2024-11-25,5.6,28,31,26.4,1.3406,103.8882
"Northeast","Tai Seng",2024-11-26,27,26.6,31.7,24.7,1.3406,103.8882
"Northeast","Tai Seng",2024-11-27,6.6,26.4,30.3,24.8,1.3406,103.8882
"Northeast","Tai Seng",2024-11-28,4,26.6,30.4,24.9,1.3406,103.8882
"Northeast","Tai Seng",2024-11-29,25.6,25.9,27.4,23.9,1.3406,103.8882
"Northeast","Tai Seng",2024-11-30,0,28.3,33.5,25.3,1.3406,103.8882
"Northeast","Tai Seng",2024-12-01,0,29.1,34,26.4,1.3406,103.8882
"Northeast","Tai Seng",2024-12-02,1.2,28.2,32.1,26.3,1.3406,103.8882
"Northeast","Tai Seng",2024-12-03,90.6,27.6,32.2,23.8,1.3406,103.8882
"Northeast","Tai Seng",2024-12-04,1.6,28.3,32.2,26.1,1.3406,103.8882
"Northeast","Tai Seng",2024-12-05,0,29.5,33.2,26.5,1.3406,103.8882
"Northeast","Tai Seng",2024-12-06,0,30.1,34.7,27.2,1.3406,103.8882
"Northeast","Tai Seng",2024-12-07,0,30.3,35.5,27.2,1.3406,103.8882
"Northeast","Tai Seng",2024-12-08,2,28.8,34.1,26.6,1.3406,103.8882
"Northeast","Tai Seng",2024-12-09,1.4,27.2,31.9,25.4,1.3406,103.8882
"Northeast","Tai Seng",2024-12-10,0,27.7,30.9,25.5,1.3406,103.8882
"Northeast","Tai Seng",2024-12-11,26.2,28.9,34,24.7,1.3406,103.8882
"Northeast","Tai Seng",2024-12-12,0,28.5,30.8,26.5,1.3406,103.8882
"Northeast","Tai Seng",2024-12-13,3.4,27.8,29.6,24.7,1.3406,103.8882
"Northeast","Tai Seng",2024-12-14,0.6,29.3,34.5,26.3,1.3406,103.8882
"Northeast","Tai Seng",2024-12-15,37.8,28.5,34.1,24.5,1.3406,103.8882
"Northeast","Tai Seng",2024-12-16,30.6,28,33.8,24.4,1.3406,103.8882
"Northeast","Tai Seng",2024-12-17,3,28,32,26.4,1.3406,103.8882
"Northeast","Tai Seng",2024-12-18,3.4,26.7,27.9,25.9,1.3406,103.8882
"Northeast","Tai Seng",2024-12-19,0,27.4,29.3,25.7,1.3406,103.8882
"Northeast","Tai Seng",2024-12-20,0.8,27.3,29.9,25.7,1.3406,103.8882
"Northeast","Tai Seng",2024-12-21,0.2,27.7,31.3,26.3,1.3406,103.8882
"Northeast","Tai Seng",2024-12-22,0,27.9,31.7,26.4,1.3406,103.8882
"Northeast","Tai Seng",2024-12-23,21.4,26.9,31,24.9,1.3406,103.8882
"Northeast","Tai Seng",2024-12-24,10,26.6,30.9,24.9,1.3406,103.8882
"Northeast","Tai Seng",2024-12-25,0,27.7,31,25.7,1.3406,103.8882
"Northeast","Tai Seng",2024-12-26,0.2,27.8,30.2,25.8,1.3406,103.8882
"Northeast","Tai Seng",2024-12-27,2.6,28,31.8,26.3,1.3406,103.8882
"Northeast","Tai Seng",2024-12-28,0,28.4,31.9,26.1,1.3406,103.8882
"Northeast","Tai Seng",2024-12-29,33.4,27.6,31.7,23.8,1.3406,103.8882
"Northeast","Tai Seng",2024-12-30,16.8,26.6,30.1,23.6,1.3406,103.8882
"Northeast","Tai Seng",2024-12-31,26.8,27.3,31.3,24.3,1.3406,103.8882
"West","Tuas South",2020-01-01,0,28.1,32.6,25.6,1.2938,103.6184
"West","Tuas South",2020-01-02,0,28.8,32.6,26.4,1.2938,103.6184
"West","Tuas South",2020-01-03,0,28.9,34.2,25.9,1.2938,103.6184
"West","Tuas South",2020-01-04,0,29.7,33.2,27,1.2938,103.6184
"West","Tuas South",2020-01-05,17.5,27.7,30.1,25.3,1.2938,103.6184
"West","Tuas South",2020-01-06,1.8,27.5,29.1,25.9,1.2938,103.6184
"West","Tuas South",2020-01-07,0,29.2,31.6,28.1,1.2938,103.6184
"West","Tuas South",2020-01-08,0,28.6,30.9,26.3,1.2938,103.6184
"West","Tuas South",2020-01-09,0,29.4,31.9,28,1.2938,103.6184
"West","Tuas South",2020-01-10,3.2,27,29,25.5,1.2938,103.6184
"West","Tuas South",2020-01-11,0.2,27.9,30.2,25.6,1.2938,103.6184
"West","Tuas South",2020-01-12,0.8,28.7,32.5,25.9,1.2938,103.6184
"West","Tuas South",2020-01-13,0,27.6,31.9,25.1,1.2938,103.6184
"West","Tuas South",2020-01-14,0,28.1,32.8,25.4,1.2938,103.6184
"West","Tuas South",2020-01-15,0,28.1,32.2,25.8,1.2938,103.6184
"West","Tuas South",2020-01-16,7.8,27.5,31.5,26.2,1.2938,103.6184
"West","Tuas South",2020-01-17,0,28.1,32.4,25.5,1.2938,103.6184
"West","Tuas South",2020-01-18,36.8,27.4,31.5,25.5,1.2938,103.6184
"West","Tuas South",2020-01-19,1.2,28.2,32.2,26.2,1.2938,103.6184
"West","Tuas South",2020-01-20,49.6,27.5,31.1,25,1.2938,103.6184
"West","Tuas South",2020-01-21,6.8,26.4,28,24.9,1.2938,103.6184
"West","Tuas South",2020-01-22,0,28.5,32.9,25.9,1.2938,103.6184
"West","Tuas South",2020-01-23,0,27.9,32.6,25.6,1.2938,103.6184
"West","Tuas South",2020-01-24,0,28.4,32.6,25.7,1.2938,103.6184
"West","Tuas South",2020-01-25,0,28.6,33,25.6,1.2938,103.6184
"West","Tuas South",2020-01-26,0,28.6,32.4,25.6,1.2938,103.6184
"West","Tuas South",2020-01-27,0,28.5,30.5,26.7,1.2938,103.6184
"West","Tuas South",2020-01-28,11.6,28.4,32.5,25.1,1.2938,103.6184
"West","Tuas South",2020-01-29,125,26.4,30.2,23.7,1.2938,103.6184
"West","Tuas South",2020-01-30,0.2,27.5,31.3,24.1,1.2938,103.6184
"West","Tuas South",2020-01-31,0,28.7,32.4,26.5,1.2938,103.6184
"West","Tuas South",2020-02-01,0,27.9,31.2,25.4,1.2938,103.6184
"West","Tuas South",2020-02-02,0,28.3,32.1,26.4,1.2938,103.6184
"West","Tuas South",2020-02-03,0,28.9,33.5,25.8,1.2938,103.6184
"West","Tuas South",2020-02-04,0.8,29.2,33.8,26.7,1.2938,103.6184
"West","Tuas South",2020-02-05,0,28.7,31.2,25.9,1.2938,103.6184
"West","Tuas South",2020-02-06,0,29.1,32.4,26.1,1.2938,103.6184
"West","Tuas South",2020-02-07,0,29.5,32.2,28,1.2938,103.6184
"West","Tuas South",2020-02-08,0,29.2,31.5,27.8,1.2938,103.6184
"West","Tuas South",2020-02-09,0,29,30.6,28,1.2938,103.6184
"West","Tuas South",2020-02-10,34.4,28,30.6,24,1.2938,103.6184
"West","Tuas South",2020-02-11,0,27.9,31.9,26.3,1.2938,103.6184
"West","Tuas South",2020-02-12,19.4,28.4,31.3,24.5,1.2938,103.6184
"West","Tuas South",2020-02-13,17.6,28.1,31.8,26.3,1.2938,103.6184
"West","Tuas South",2020-02-14,0,28.5,32.1,26,1.2938,103.6184
"West","Tuas South",2020-02-15,0,28.2,31.7,25.6,1.2938,103.6184
"West","Tuas South",2020-02-16,0.4,28.3,31,26.7,1.2938,103.6184
"West","Tuas South",2020-02-17,0,29.1,33.5,26.2,1.2938,103.6184
"West","Tuas South",2020-02-18,0,27.8,30.4,25.7,1.2938,103.6184
"West","Tuas South",2020-02-19,0.8,28.4,33.1,26.4,1.2938,103.6184
"West","Tuas South",2020-02-20,0,28.4,33.1,26,1.2938,103.6184
"West","Tuas South",2020-02-21,5.4,27.2,30.8,24.7,1.2938,103.6184
"West","Tuas South",2020-02-22,0,28.6,32.7,26,1.2938,103.6184
"West","Tuas South",2020-02-23,0,28.4,32.8,26.2,1.2938,103.6184
"West","Tuas South",2020-02-24,0.6,27.7,31,25.8,1.2938,103.6184
"West","Tuas South",2020-02-25,0,28.7,33.2,25.7,1.2938,103.6184
"West","Tuas South",2020-02-26,0,29.1,34.3,25.9,1.2938,103.6184
"West","Tuas South",2020-02-27,0,29.1,33.8,26.2,1.2938,103.6184
"West","Tuas South",2020-02-28,0,28.9,33.1,26.4,1.2938,103.6184
"West","Tuas South",2020-02-29,0,29.2,34.6,25.8,1.2938,103.6184
"West","Tuas South",2020-03-01,0,28.2,32.1,26,1.2938,103.6184
"West","Tuas South",2020-03-02,0,28.4,33,25.3,1.2938,103.6184
"West","Tuas South",2020-03-03,0,29.4,34,26.1,1.2938,103.6184
"West","Tuas South",2020-03-04,6.6,28.2,31.6,24.9,1.2938,103.6184
"West","Tuas South",2020-03-05,1,29,32.2,26.1,1.2938,103.6184
"West","Tuas South",2020-03-06,0.6,29.3,31.7,28.2,1.2938,103.6184
"West","Tuas South",2020-03-07,0,29.6,31.7,28.5,1.2938,103.6184
"West","Tuas South",2020-03-08,0,29.4,32,27.7,1.2938,103.6184
"West","Tuas South",2020-03-09,6.6,27.2,28.4,25.4,1.2938,103.6184
"West","Tuas South",2020-03-10,4.2,27.8,30.3,24.6,1.2938,103.6184
"West","Tuas South",2020-03-11,17,27.9,30,25.7,1.2938,103.6184
"West","Tuas South",2020-03-12,0,27.7,30.9,26,1.2938,103.6184
"West","Tuas South",2020-03-13,0,29.7,33.7,26.9,1.2938,103.6184
"West","Tuas South",2020-03-14,0,29.9,33.4,27.3,1.2938,103.6184
"West","Tuas South",2020-03-15,0,29.9,34.3,27.4,1.2938,103.6184
"West","Tuas South",2020-03-16,0,29.4,33.1,27.3,1.2938,103.6184
"West","Tuas South",2020-03-17,0,29.5,34.4,26.6,1.2938,103.6184
"West","Tuas South",2020-03-18,18.6,27.9,33.3,24.9,1.2938,103.6184
"West","Tuas South",2020-03-19,0,28.5,31.9,25.9,1.2938,103.6184
"West","Tuas South",2020-03-20,0,28.9,32.4,27,1.2938,103.6184
"West","Tuas South",2020-03-21,4.4,28.4,31.7,26.6,1.2938,103.6184
"West","Tuas South",2020-03-22,3.2,27.5,32,24.3,1.2938,103.6184
"West","Tuas South",2020-03-23,4.8,26.7,28.9,25.1,1.2938,103.6184
"West","Tuas South",2020-03-24,0,28.4,31.7,25.4,1.2938,103.6184
"West","Tuas South",2020-03-25,35,27.9,31.7,25.6,1.2938,103.6184
"West","Tuas South",2020-03-26,7,28.4,32.6,26.3,1.2938,103.6184
"West","Tuas South",2020-03-27,0.2,28.7,32.2,26.8,1.2938,103.6184
"West","Tuas South",2020-03-28,0,29.5,33.1,26.5,1.2938,103.6184
"West","Tuas South",2020-03-29,0,29.5,33.2,27.2,1.2938,103.6184
"West","Tuas South",2020-03-30,0,29.4,33.2,26.7,1.2938,103.6184
"West","Tuas South",2020-03-31,0,30,33.4,27.7,1.2938,103.6184
"West","Tuas South",2020-04-01,0.6,27.6,31.5,25.6,1.2938,103.6184
"West","Tuas South",2020-04-02,0,27.8,32.1,25.2,1.2938,103.6184
"West","Tuas South",2020-04-03,0,29.1,33.4,26.5,1.2938,103.6184
"West","Tuas South",2020-04-04,3.6,28.8,32.7,26.9,1.2938,103.6184
"West","Tuas South",2020-04-05,17.5,28.2,30.2,26.1,1.2938,103.6184
"West","Tuas South",2020-04-06,33.8,28.4,31.7,25.1,1.2938,103.6184
"West","Tuas South",2020-04-07,34.2,28.6,32.5,22.2,1.2938,103.6184
"West","Tuas South",2020-04-08,8.4,27.8,29.2,24.7,1.2938,103.6184
"West","Tuas South",2020-04-09,0.8,27.8,29.9,26.6,1.2938,103.6184
"West","Tuas South",2020-04-10,0,29.1,30.5,28.1,1.2938,103.6184
"West","Tuas South",2020-04-11,35.8,25.6,26.9,24.2,1.2938,103.6184
"West","Tuas South",2020-04-12,14.4,26.9,31.3,25.7,1.2938,103.6184
"West","Tuas South",2020-04-13,7.8,28.4,32.5,25.8,1.2938,103.6184
"West","Tuas South",2020-04-14,0,29.7,33.3,27.2,1.2938,103.6184
"West","Tuas South",2020-04-15,9,29.6,33.6,27,1.2938,103.6184
"West","Tuas South",2020-04-16,0,30,33.5,27.1,1.2938,103.6184
"West","Tuas South",2020-04-17,0,30.1,33.3,27.3,1.2938,103.6184
"West","Tuas South",2020-04-18,7,29.2,32.4,26.5,1.2938,103.6184
"West","Tuas South",2020-04-19,0,30.4,33.9,27.6,1.2938,103.6184
"West","Tuas South",2020-04-20,0,30.7,34.4,27.9,1.2938,103.6184
"West","Tuas South",2020-04-21,26.5,29,31.4,24.7,1.2938,103.6184
"West","Tuas South",2020-04-22,0.2,29.9,34,27.7,1.2938,103.6184
"West","Tuas South",2020-04-23,52.5,28.1,32.1,24.6,1.2938,103.6184
"West","Tuas South",2020-04-24,40,27.4,31.5,23.9,1.2938,103.6184
"West","Tuas South",2020-04-25,22.5,27.4,31,25.4,1.2938,103.6184
"West","Tuas South",2020-04-26,2,27.6,30.1,26.5,1.2938,103.6184
"West","Tuas South",2020-04-27,4,27.5,29.3,25.5,1.2938,103.6184
"West","Tuas South",2020-04-28,0,28.6,31,26.2,1.2938,103.6184
"West","Tuas South",2020-04-29,4,28.8,32.1,26.4,1.2938,103.6184
"West","Tuas South",2020-04-30,1,28.2,31.1,26.2,1.2938,103.6184
"West","Tuas South",2020-05-01,0,28.2,33.2,25,1.2938,103.6184
"West","Tuas South",2020-05-02,0,28.1,33.5,25.2,1.2938,103.6184
"West","Tuas South",2020-05-03,65.8,27.6,31.4,24.1,1.2938,103.6184
"West","Tuas South",2020-05-04,27.2,28,31.6,25,1.2938,103.6184
"West","Tuas South",2020-05-05,0,29.1,32.5,26.5,1.2938,103.6184
"West","Tuas South",2020-05-06,24.4,28.3,30.6,25.9,1.2938,103.6184
"West","Tuas South",2020-05-07,53.6,27.3,31.8,23.5,1.2938,103.6184
"West","Tuas South",2020-05-08,0,28.8,30.6,27.3,1.2938,103.6184
"West","Tuas South",2020-05-09,14.4,26.4,27.4,25.6,1.2938,103.6184
"West","Tuas South",2020-05-10,0,29.2,31.6,27.6,1.2938,103.6184
"West","Tuas South",2020-05-11,0,28.2,31.6,25.4,1.2938,103.6184
"West","Tuas South",2020-05-12,18.2,26.9,31.5,25.1,1.2938,103.6184
"West","Tuas South",2020-05-13,15.2,28.5,30.7,25.6,1.2938,103.6184
"West","Tuas South",2020-05-14,0,29.2,32.7,26.8,1.2938,103.6184
"West","Tuas South",2020-05-15,0,29.9,32.4,27.8,1.2938,103.6184
"West","Tuas South",2020-05-16,0,30.3,32.8,29.2,1.2938,103.6184
"West","Tuas South",2020-05-17,29.6,28.5,31.2,25.4,1.2938,103.6184
"West","Tuas South",2020-05-18,0.8,29.6,32.3,26.7,1.2938,103.6184
"West","Tuas South",2020-05-19,0,30.7,33.5,28.9,1.2938,103.6184
"West","Tuas South",2020-05-20,32.4,28.6,30.8,25.1,1.2938,103.6184
"West","Tuas South",2020-05-21,0,29.6,31.9,27.6,1.2938,103.6184
"West","Tuas South",2020-05-22,46.6,28.1,32.6,23,1.2938,103.6184
"West","Tuas South",2020-05-23,9.5,29.2,32.1,26.6,1.2938,103.6184
"West","Tuas South",2020-05-24,0,29.1,32.1,26.3,1.2938,103.6184
"West","Tuas South",2020-05-25,0,28.9,32.2,26.2,1.2938,103.6184
"West","Tuas South",2020-05-26,0,28.8,32.2,26.1,1.2938,103.6184
"West","Tuas South",2020-05-27,7.4,28.5,32,25.8,1.2938,103.6184
"West","Tuas South",2020-05-28,0,30,32.8,28.2,1.2938,103.6184
"West","Tuas South",2020-05-29,14.2,28.6,31.3,25.2,1.2938,103.6184
"West","Tuas South",2020-05-30,0,28.2,31.8,26.2,1.2938,103.6184
"West","Tuas South",2020-05-31,0,28.9,32.4,26.8,1.2938,103.6184
"West","Tuas South",2020-06-01,1.6,27,32.2,24.3,1.2938,103.6184
"West","Tuas South",2020-06-02,2,28.5,32.9,26.1,1.2938,103.6184
"West","Tuas South",2020-06-03,0,27.9,31,25.2,1.2938,103.6184
"West","Tuas South",2020-06-04,1.8,27.6,30.6,26.4,1.2938,103.6184
"West","Tuas South",2020-06-05,7,28.9,31.1,26,1.2938,103.6184
"West","Tuas South",2020-06-06,3,27.5,29.7,24.4,1.2938,103.6184
"West","Tuas South",2020-06-07,71,28.2,31.6,23.2,1.2938,103.6184
"West","Tuas South",2020-06-08,0,29.4,31.7,28.1,1.2938,103.6184
"West","Tuas South",2020-06-09,1.8,27.6,30.3,26,1.2938,103.6184
"West","Tuas South",2020-06-10,0,28.8,31.1,27.3,1.2938,103.6184
"West","Tuas South",2020-06-11,0,29.1,31.7,26.8,1.2938,103.6184
"West","Tuas South",2020-06-12,8.8,28.1,32.9,25.8,1.2938,103.6184
"West","Tuas South",2020-06-13,11,26.7,28.5,24.2,1.2938,103.6184
"West","Tuas South",2020-06-14,0,28.8,31.4,26.2,1.2938,103.6184
"West","Tuas South",2020-06-15,0.4,29.8,32.2,27.9,1.2938,103.6184
"West","Tuas South",2020-06-16,4.8,27.8,29.5,26.1,1.2938,103.6184
"West","Tuas South",2020-06-17,2.8,27.3,28.2,25.8,1.2938,103.6184
"West","Tuas South",2020-06-18,0.6,28,30.4,25.4,1.2938,103.6184
"West","Tuas South",2020-06-19,1.4,28.7,31.2,26.6,1.2938,103.6184
"West","Tuas South",2020-06-20,59.2,26.5,29.2,24.4,1.2938,103.6184
"West","Tuas South",2020-06-21,20.2,27,28.2,24.8,1.2938,103.6184
"West","Tuas South",2020-06-22,60,27.6,29,24.5,1.2938,103.6184
"West","Tuas South",2020-06-23,106.4,27,28.5,23.6,1.2938,103.6184
"West","Tuas South",2020-06-24,14,27.3,27.9,25.9,1.2938,103.6184
"West","Tuas South",2020-06-25,0,28.6,30.8,26.8,1.2938,103.6184
"West","Tuas South",2020-06-26,0,29.2,31.6,27.5,1.2938,103.6184
"West","Tuas South",2020-06-27,0,29.3,31,28.5,1.2938,103.6184
"West","Tuas South",2020-06-28,0,29.5,31.9,28.5,1.2938,103.6184
"West","Tuas South",2020-06-29,0,29.6,31.2,28.6,1.2938,103.6184
"West","Tuas South",2020-06-30,0,29.6,32.2,28,1.2938,103.6184
"West","Tuas South",2020-07-01,4.4,26.9,30.4,24.1,1.2938,103.6184
"West","Tuas South",2020-07-02,0,28.5,32.4,26.1,1.2938,103.6184
"West","Tuas South",2020-07-03,1,28.2,32.9,25.8,1.2938,103.6184
"West","Tuas South",2020-07-04,64.2,27.4,31.1,23.9,1.2938,103.6184
"West","Tuas South",2020-07-05,0,30.2,33.2,28.4,1.2938,103.6184
"West","Tuas South",2020-07-06,17.6,29.4,32.2,24.1,1.2938,103.6184
"West","Tuas South",2020-07-07,15.8,27.2,29.8,25.2,1.2938,103.6184
"West","Tuas South",2020-07-08,0,29.8,32.5,27.8,1.2938,103.6184
"West","Tuas South",2020-07-09,0,28.6,31.7,25.9,1.2938,103.6184
"West","Tuas South",2020-07-10,16,28,31.1,25.3,1.2938,103.6184
"West","Tuas South",2020-07-11,25,26.3,28.9,24.2,1.2938,103.6184
"West","Tuas South",2020-07-12,11.2,28.2,30.9,26,1.2938,103.6184
"West","Tuas South",2020-07-13,62,26.2,28.5,23.8,1.2938,103.6184
"West","Tuas South",2020-07-14,0,27.3,28.3,26.4,1.2938,103.6184
"West","Tuas South",2020-07-15,0.2,28,30.4,26.5,1.2938,103.6184
"West","Tuas South",2020-07-16,0,28.8,31.9,26.7,1.2938,103.6184
"West","Tuas South",2020-07-17,0,28.8,31.5,26.6,1.2938,103.6184
"West","Tuas South",2020-07-18,0,28.3,31.3,27,1.2938,103.6184
"West","Tuas South",2020-07-19,0,28.6,31.6,25.9,1.2938,103.6184
"West","Tuas South",2020-07-20,0,29.4,32.1,27.8,1.2938,103.6184
"West","Tuas South",2020-07-21,0,29.4,31.9,27.8,1.2938,103.6184
"West","Tuas South",2020-07-22,39.8,27.7,30,24.2,1.2938,103.6184
"West","Tuas South",2020-07-23,1,27.7,29.5,25.5,1.2938,103.6184
"West","Tuas South",2020-07-24,1.8,27.8,30.1,26.5,1.2938,103.6184
"West","Tuas South",2020-07-25,0.8,27.3,29.3,26.1,1.2938,103.6184
"West","Tuas South",2020-07-26,2,28.3,31.3,26.6,1.2938,103.6184
"West","Tuas South",2020-07-27,30.4,27.1,29.8,25,1.2938,103.6184
"West","Tuas South",2020-07-28,3.6,28.3,30.5,25.5,1.2938,103.6184
"West","Tuas South",2020-07-29,22.6,26.5,27.8,24.9,1.2938,103.6184
"West","Tuas South",2020-07-30,0.2,28.6,31.7,26,1.2938,103.6184
"West","Tuas South",2020-07-31,1.8,28.2,29.9,25.5,1.2938,103.6184
"West","Tuas South",2020-08-01,1,27.8,31.6,26,1.2938,103.6184
"West","Tuas South",2020-08-02,0,28.2,31.8,25.4,1.2938,103.6184
"West","Tuas South",2020-08-03,0,28.6,31.6,26.4,1.2938,103.6184
"West","Tuas South",2020-08-04,0.6,28.8,32.2,26.6,1.2938,103.6184
"West","Tuas South",2020-08-05,65.5,29.3,32.2,25.5,1.2938,103.6184
"West","Tuas South",2020-08-06,0,30.1,32.9,28.1,1.2938,103.6184
"West","Tuas South",2020-08-07,3.6,27.9,29.1,26.6,1.2938,103.6184
"West","Tuas South",2020-08-08,0,30.1,33.2,28.1,1.2938,103.6184
"West","Tuas South",2020-08-09,1.4,28.6,31.5,26.8,1.2938,103.6184
"West","Tuas South",2020-08-10,42,27.4,30.8,23.6,1.2938,103.6184
"West","Tuas South",2020-08-11,8.4,27,29.4,24.5,1.2938,103.6184
"West","Tuas South",2020-08-12,0,28.2,31,25.4,1.2938,103.6184
"West","Tuas South",2020-08-13,4.8,28.8,32.3,24.7,1.2938,103.6184
"West","Tuas South",2020-08-14,52.8,26.3,28.9,23,1.2938,103.6184
"West","Tuas South",2020-08-15,0.6,27.9,31.8,25.6,1.2938,103.6184
"West","Tuas South",2020-08-16,11.4,27.9,30.3,24.2,1.2938,103.6184
"West","Tuas South",2020-08-17,33.6,27.4,31,23.2,1.2938,103.6184
"West","Tuas South",2020-08-18,0,28,29.3,26.1,1.2938,103.6184
"West","Tuas South",2020-08-19,0,28.4,31,26.2,1.2938,103.6184
"West","Tuas South",2020-08-20,0.8,28.3,30.9,26.1,1.2938,103.6184
"West","Tuas South",2020-08-21,0,29.7,32.3,28.1,1.2938,103.6184
"West","Tuas South",2020-08-22,9.6,28.1,32.1,23.8,1.2938,103.6184
"West","Tuas South",2020-08-23,9.4,26.2,28.4,24.1,1.2938,103.6184
"West","Tuas South",2020-08-24,0,28.4,32,25.4,1.2938,103.6184
"West","Tuas South",2020-08-25,0,27.9,30,26.9,1.2938,103.6184
"West","Tuas South",2020-08-26,0,27.7,30,26,1.2938,103.6184
"West","Tuas South",2020-08-27,0,28.3,30.4,26.8,1.2938,103.6184
